date_hour,total
2014-08-23 18,309439.84999999974
2014-05-29 14,394575.78999999969
2014-10-07 15,347335.61000000016
2014-09-14 8,155049.40999999995
2014-04-17 15,388755.81000000064
2014-02-08 10,262224.21999999974
2014-03-29 20,443895.38999999984
2014-08-15 20,389206.3200000003
2014-02-09 0,463111.45
2014-04-16 20,454842.97999999957
2014-04-14 1,94281.089999999982
2014-11-08 19,440884.19000000018
2014-08-14 20,430469.30000000016
2014-04-13 23,261609.53999999963
2014-09-27 2,313784.3600000001
2014-08-02 2,307769.26999999984
2014-07-27 3,238806.91999999972
2014-07-08 19,408945.73000000033
2014-06-08 18,358941.91000000073
2014-09-24 12,318384.84000000008
2014-07-22 10,318993.75999999954
2014-09-30 20,426580.54000000062
2014-05-14 8,399298.87000000005
2014-05-12 20,385948.55000000069
2014-08-22 20,360424.2899999998
2014-09-17 15,360239.85999999952
2014-03-12 3,54222.470000000074
2014-01-03 3,30374.959999999995
2014-09-06 2,303617.07
2014-03-04 22,440354.04000000004
2014-06-26 22,487027.44999999966
2014-01-14 18,433098.92000000004
2014-01-17 14,375386.43000000005
2014-10-21 9,356366.20999999961
2014-07-21 6,181168.45999999979
2014-11-15 17,342889.35
2014-12-24 13,314316.88000000024
2014-04-22 11,313670.04999999987
2014-01-04 19,361948.33000000025
2014-06-07 12,347553.17000000033
2014-12-25 16,172544.80999999974
2014-01-04 12,288070.99999999959
2014-07-28 23,283266.39999999991
2014-12-26 21,245285.98999999973
2014-11-21 5,99591.940000000133
2014-04-26 3,249911.79999999967
2014-05-12 16,329153.86000000004
2014-06-21 6,103436.45000000013
2014-03-11 18,422675.95000000007
2014-01-11 15,318463.47999999969
2014-01-14 17,350977.12000000011
2014-05-12 9,351217.80999999982
2014-02-03 17,272946.48
2014-12-05 14,396511.06999999937
2014-01-22 1,49367.320000000029
2014-04-24 1,145896.19999999975
2014-10-30 23,451173.56000000023
2014-12-01 10,298901.19999999995
2014-10-11 16,305095.07000000036
2014-05-24 9,196060.63999999964
2014-01-08 8,386700.9199999994
2014-11-20 6,186743.96000000025
2014-01-21 15,157545.37000000008
2014-04-11 12,355458.66000000091
2014-08-11 1,95637.390000000014
2014-10-19 5,100291.83000000009
2014-07-19 1,359048.35000000079
2014-02-01 5,110003.67000000001
2014-08-25 21,319549.03999999975
2014-02-20 21,473330.87000000029
2014-02-06 5,92899.540000000212
2014-07-06 13,258289.38999999961
2014-10-01 14,367967.45000000007
2014-10-19 3,266993.26999999938
2014-07-15 2,77832.520000000048
2014-09-23 14,328618.98000000033
2014-10-09 14,396887.12999999971
2014-02-26 1,111702.11999999988
2014-05-29 17,376921.16999999963
2014-08-30 12,247891.46999999939
2014-11-07 15,370976.97
2014-12-25 10,111077.28000000006
2014-07-27 2,301228.24000000034
2014-11-09 5,97686.020000000077
2014-04-02 4,55893.390000000065
2014-11-21 2,130982.90999999995
2014-09-17 16,304288.12000000011
2014-07-04 13,219964.12999999992
2014-03-16 2,378120.01000000018
2014-06-11 23,454169.37000000005
2014-07-07 11,261111.71000000011
2014-10-01 13,333420.84999999992
2014-02-26 0,193264.18999999994
2014-05-06 12,354541.38999999966
2014-08-07 0,257004.32000000009
2014-08-13 5,77132.100000000079
2014-03-22 7,134338.85
2014-04-23 6,193188.39000000007
2014-12-18 2,116656.05999999991
2014-10-19 23,242704.69999999958
2014-02-13 11,135747.53000000009
2014-12-09 5,82055.839999999982
2014-03-06 3,55956.919999999962
2014-04-24 4,69125.770000000077
2014-02-21 5,102071.19000000018
2014-10-30 1,141267.97
2014-06-25 5,91155.790000000052
2014-02-19 4,53385.9300000001
2014-09-13 4,166339.76000000004
2014-06-05 3,69394.01
2014-02-11 0,163007.83999999968
2014-10-03 3,92212.0100000001
2014-07-05 4,104467.52000000005
2014-01-17 4,84125.110000000132
2014-07-05 6,64235.36000000019
2014-11-02 5,106997.63000000006
2014-07-15 4,49739.140000000079
2014-10-06 3,35699.340000000026
2014-01-30 5,81949.5899999999
2014-02-25 3,36817.22
2014-04-05 19,443327.91000000027
2014-06-04 6,185651.48999999973
2014-06-20 11,349525.42000000016
2014-03-16 13,365780.32999999961
2014-06-25 15,348072.78000000014
2014-06-13 17,373491.02999999956
2014-08-24 15,302737.84999999951
2014-11-23 11,286987.40000000043
2014-08-01 22,422935.44999999972
2014-06-20 1,229942.08999999976
2014-05-13 21,472074.90000000014
2014-02-08 3,238415.55999999985
2014-04-18 20,417416.42
2014-10-10 1,223187.92999999982
2014-12-02 5,89835.190000000133
2014-02-23 3,304448.37999999995
2014-03-20 19,488346.86000000004
2014-03-31 19,402319.65000000072
2014-11-18 21,467085.73000000051
2014-08-23 16,260483.57999999967
2014-01-18 14,303965.51999999938
2014-04-08 14,355302.62000000023
2014-10-28 7,305708.29
2014-11-06 7,333819.19999999925
2014-03-31 12,299368.35000000015
2014-11-04 16,282852.58999999944
2014-04-13 9,193753.59999999998
2014-09-06 21,371144.39000000065
2014-05-10 2,310441.02
2014-09-29 23,255197.44999999992
2014-07-03 0,239987.98999999976
2014-04-07 1,92052.359999999957
2014-09-13 23,440195.62000000017
2014-08-06 14,344242.06999999972
2014-01-08 16,290446.18000000005
2014-03-20 21,498823.77000000031
2014-01-30 11,322017.57000000007
2014-05-01 10,348679.74
2014-10-11 12,349561.09999999957
2014-09-23 10,301764.19000000029
2014-09-11 7,328857.50000000012
2014-08-29 14,344278.56999999954
2014-07-19 9,195923.39999999985
2014-03-28 8,373865.26999999973
2014-04-12 14,374350.8199999996
2014-01-20 17,338093.85999999958
2014-09-05 6,196026.05999999976
2014-02-18 15,301553.46
2014-06-25 7,296083.12999999983
2014-03-10 7,311774.79999999981
2014-09-21 14,347183.86999999936
2014-09-26 6,174137.25
2014-01-11 10,240241.80999999974
2014-08-08 1,216739.4499999999
2014-12-05 23,452007.14000000083
2014-08-05 22,388231.11000000045
2014-04-26 22,464826.20999999967
2014-05-07 21,481780.82
2014-02-14 23,475436.94999999984
2014-07-23 0,221469.06999999975
2014-10-10 23,483992.64000000036
2014-07-07 22,309862.78999999957
2014-11-26 18,350769.65000000026
2014-02-15 14,299521.19999999984
2014-03-03 18,443528.03000000044
2014-11-25 7,289179.36999999959
2014-05-28 20,447922.53999999986
2014-01-10 5,85128.070000000022
2014-03-03 14,312091.56999999983
2014-11-28 6,71312.800000000134
2014-08-27 0,199588.88000000006
2014-06-16 4,61525.10000000013
2014-05-14 7,333791.92999999924
2014-03-06 21,507454.58000000025
2014-08-27 19,407483.88000000006
2014-04-29 17,378433.27000000037
2014-07-28 8,274508.09999999969
2014-10-21 8,365772.70999999979
2014-04-12 11,322768.9700000002
2014-01-23 9,377682.20999999985
2014-08-10 11,243444.38999999993
2014-06-25 14,381940.62999999989
2014-08-08 14,346665.88999999972
2014-09-22 8,351373.65000000008
2014-03-24 9,363656.00999999995
2014-04-13 12,348056.7399999997
2014-11-04 18,403051.82999999949
2014-03-09 12,366549.11000000016
2014-08-31 6,69018.4600000001
2014-12-25 17,175811.74999999956
2014-08-27 9,308153.49000000022
2014-10-24 6,194558.75999999957
2014-05-28 14,393238.83000000042
2014-05-07 15,379537.7099999999
2014-07-01 21,409695.29
2014-01-21 20,110048.58000000019
2014-03-15 5,115474.25000000004
2014-11-11 2,63602.889999999992
2014-08-21 1,151853.59999999986
2014-04-02 20,446077.40999999951
2014-07-09 0,215388.51999999964
2014-07-05 16,212376.29999999949
2014-08-23 22,338998.06999999989
2014-03-14 2,129362.14999999992
2014-09-30 23,316610.4700000005
2014-06-13 0,381396.27000000019
2014-07-18 4,95750.529999999984
2014-05-17 23,504470.02
2014-11-09 18,368287.77000000014
2014-10-08 18,452515.82000000071
2014-01-17 18,438275.15000000095
2014-07-07 19,354319.96999999986
2014-08-16 22,346507.28000000055
2014-03-13 18,492627.13000000035
2014-08-14 18,410991.12999999948
2014-02-25 4,46044.180000000095
2014-01-05 20,244775.42999999996
2014-03-01 20,424802.49000000005
2014-05-14 20,445865.41999999987
2014-07-31 0,261988.0799999997
2014-07-01 19,420537.37000000005
2014-11-05 22,441517.47000000044
2014-09-29 22,341451.65000000043
2014-12-12 11,376807.95
2014-07-11 11,294648.18999999965
2014-08-03 2,308151.00000000012
2014-11-08 23,469770.27000000031
2014-07-04 19,221743.82000000012
2014-04-13 10,264055.26999999979
2014-12-20 6,130993.33999999994
2014-08-04 10,280655.42000000004
2014-12-18 15,361275.91000000015
2014-08-31 8,101228.71000000005
2014-06-06 15,364013.94999999995
2014-03-17 7,299236.08000000007
2014-01-09 15,349300.98000000033
2014-11-02 9,178632.92999999976
2014-12-10 13,367441.53999999922
2014-10-25 1,366032.24000000046
2014-06-04 22,464062.24
2014-01-24 20,474976.67999999953
2014-09-25 4,61165.980000000112
2014-04-01 20,432292.69999999966
2014-11-30 3,187997.69999999987
2014-10-19 22,298543.52999999974
2014-03-13 12,378218.88000000006
2014-02-28 1,194674.44999999998
2014-05-21 0,253176.62
2014-12-22 2,56090.020000000062
2014-10-30 20,477922.86999999982
2014-12-27 10,169039.34999999969
2014-06-23 7,281986.19000000012
2014-04-20 0,391274.30000000028
2014-10-28 8,355803.06000000006
2014-05-16 21,475951.80000000034
2014-11-30 0,318507.67999999982
2014-09-08 2,66433.810000000027
2014-01-04 7,85172.0400000001
2014-07-04 1,221357.98999999979
2014-01-12 21,278315.84999999974
2014-04-16 11,346288.70999999985
2014-07-18 1,233943.55000000025
2014-07-19 16,269384.98999999976
2014-08-16 2,278545.99000000017
2014-06-27 23,493332.46
2014-04-18 15,362925.10000000038
2014-08-31 14,297375.65999999992
2014-05-18 16,351468.72999999986
2014-01-19 14,368558.67000000051
2014-05-29 15,366037.98000000039
2014-10-07 7,302087.8000000004
2014-07-08 6,167157.34999999974
2014-10-08 6,178390.1399999999
2014-03-27 10,347299.70999999932
2014-08-03 16,298932.47000000026
2014-08-22 8,295574.51000000024
2014-10-22 22,441006.83999999944
2014-08-03 20,292774.65999999963
2014-08-29 4,85038.55000000009
2014-05-21 3,62370.989999999976
2014-01-09 3,50077.1300000001
2014-07-24 9,364472.06999999989
2014-04-14 0,176699.58999999962
2014-06-22 0,435203.99999999977
2014-02-17 4,86432.390000000116
2014-02-14 19,516169.62000000046
2014-07-14 18,417515.17999999982
2014-05-02 6,205966.67000000004
2014-12-08 5,105780.21000000002
2014-05-12 1,103852.39000000003
2014-12-01 18,429701.84999999974
2014-06-24 16,293962.85999999987
2014-10-23 2,71488.01
2014-07-16 0,209937.28000000014
2014-02-15 7,115402.48999999992
2014-12-18 23,492077.34999999945
2014-10-18 0,430390.29000000062
2014-07-09 7,266543.97000000003
2014-08-30 13,261723.65999999997
2014-01-21 12,258188.64999999985
2014-08-08 13,320581.95999999956
2014-06-07 11,330505.0400000001
2014-09-10 5,91180.920000000086
2014-05-14 16,299799.07999999996
2014-11-08 4,157825.28999999995
2014-12-17 8,358531.89999999973
2014-08-18 13,274701.81999999972
2014-04-14 22,358481.34000000032
2014-08-14 12,313415.77999999997
2014-09-01 3,108549.00000000012
2014-09-16 2,56325.02000000004
2014-08-11 4,60967.220000000183
2014-11-27 13,238085.52999999991
2014-10-14 3,35464.060000000041
2014-05-05 0,185539.67000000016
2014-12-04 9,361138.44000000006
2014-09-17 17,386487.44000000012
2014-05-25 7,93837.720000000161
2014-01-24 3,75389.659999999887
2014-06-17 5,87431.580000000075
2014-02-05 4,30399.609999999997
2014-01-26 22,250752.78999999963
2014-09-01 6,94881.27000000015
2014-07-04 6,102063.53
2014-04-09 2,71892.44
2014-01-15 6,182377.11000000016
2014-03-30 6,100553.92000000025
2014-06-17 3,43533.170000000056
2014-06-02 2,62173.159999999967
2014-08-17 6,94159.919999999984
2014-01-21 10,325072.84999999939
2014-04-30 14,391851.92999999988
2014-01-09 11,292992.75999999978
2014-12-18 12,367268.13999999943
2014-07-13 19,295954.6299999996
2014-04-10 14,405317.33000000019
2014-01-03 14,216347.68999999959
2014-02-04 12,319061.13000000064
2014-06-25 8,374100.70999999979
2014-06-29 21,314554.14000000042
2014-05-11 0,451214.7100000002
2014-02-02 21,312255.50999999972
2014-01-27 20,374895.66999999981
2014-07-27 20,285847.56000000029
2014-07-05 2,167637.62999999995
2014-10-16 18,471304.85000000009
2014-05-13 19,459586.93000000028
2014-12-05 19,495074.57000000018
2014-10-02 11,324517.92000000004
2014-02-07 21,459887.57000000059
2014-11-20 20,474997.84000000008
2014-08-12 1,101558.73000000004
2014-02-12 0,205200.50999999989
2014-01-19 12,296937.5400000001
2014-10-05 13,347546.73000000027
2014-02-02 12,280120.99999999994
2014-08-23 19,311292.16000000003
2014-08-09 21,320893.41000000056
2014-08-24 2,282255.32000000007
2014-01-09 22,437886.10000000068
2014-02-27 0,225586.71999999974
2014-12-16 20,420939.97000000061
2014-03-18 19,445287.20999999926
2014-04-29 18,455485.45000000007
2014-10-10 3,89134.400000000023
2014-02-01 3,272453.89000000031
2014-09-12 16,307879.16000000003
2014-04-07 19,446115.91000000032
2014-07-05 13,212240.08999999976
2014-09-14 10,270770.77999999962
2014-10-18 6,109428.89000000012
2014-11-15 8,180950.27000000008
2014-02-06 8,390541.56000000052
2014-08-20 11,293437.6399999999
2014-08-01 7,261958.09999999942
2014-07-18 12,318929.32000000007
2014-10-25 11,328701.54000000004
2014-07-06 8,100253.33999999994
2014-12-06 11,361884.00999999919
2014-04-10 6,203485.32999999993
2014-09-11 14,378565.26000000007
2014-11-15 18,406286.68999999977
2014-09-17 7,323774.01999999979
2014-09-05 13,351444.89999999962
2014-12-20 7,127153.83999999991
2014-10-13 17,323675.69000000047
2014-09-03 10,333573.57999999996
2014-08-11 10,273049.08999999968
2014-12-11 8,383638.49000000017
2014-01-17 1,181764.45000000013
2014-03-10 0,169161.06999999983
2014-02-21 2,126823.1400000001
2014-12-05 3,95907.48
2014-08-30 1,272638.10000000044
2014-04-15 21,471328.95999999961
2014-02-15 21,334582.01
2014-04-11 23,470655.31
2014-02-14 20,491391.73999999987
2014-10-21 21,453851.65000000026
2014-05-26 21,315763.9800000001
2014-05-12 22,371125.72999999981
2014-03-09 20,332502.08000000037
2014-04-17 18,448529.01
2014-11-19 19,457941.98999999982
2014-01-06 19,372026.42000000022
2014-07-28 19,347754.29000000056
2014-08-24 23,248754.94000000009
2014-02-02 18,352341.38999999984
2014-08-30 0,333735.47999999957
2014-10-19 20,338652.88000000024
2014-03-24 15,313140.72999999986
2014-11-22 12,359476.02999999991
2014-03-30 17,358492.27999999997
2014-10-15 23,357506.48
2014-01-09 21,450569.0200000006
2014-02-12 16,298144.77000000008
2014-04-18 9,329622.97999999963
2014-04-04 15,368392.48999999918
2014-05-11 10,286627.42999999959
2014-10-05 14,357533.85999999946
2014-02-17 8,190853.0400000001
2014-03-17 9,359827.44999999966
2014-07-01 9,350323.16999999987
2014-06-24 8,350757.39000000025
2014-11-04 9,325132.54999999987
2014-02-12 7,327677.0100000003
2014-07-09 10,304357.42999999993
2014-07-03 11,293046.85999999958
2014-09-25 13,333794.45000000059
2014-10-14 12,333418.81999999989
2014-08-22 9,299591.54999999981
2014-01-03 8,79506.630000000092
2014-03-03 7,266358.12999999995
2014-07-14 10,283039.68000000023
2014-11-04 15,342800.70999999985
2014-06-02 21,403081.78999999986
2014-10-27 20,383178.73000000016
2014-10-18 1,372537.1399999999
2014-11-22 22,427280.22000000044
2014-02-22 4,182162.69999999978
2014-01-01 21,207648.86999999976
2014-12-15 5,104850.80000000008
2014-06-07 23,487777.17000000051
2014-06-10 1,108992.72999999998
2014-08-06 23,373534.87999999966
2014-06-26 20,459675.22000000026
2014-06-13 2,149473.65
2014-06-08 0,461657.86999999994
2014-08-14 0,252821.05000000002
2014-11-20 1,130264.97
2014-07-08 0,165315.70000000013
2014-04-28 19,417131.52000000066
2014-01-08 6,162481.90000000008
2014-10-24 19,484521.52000000019
2014-06-17 8,356280.50999999983
2014-04-11 18,454278.66000000032
2014-11-11 14,346835.86999999941
2014-02-10 16,302900.20999999967
2014-07-24 15,342122.73
2014-03-13 20,495922.69999999937
2014-04-12 19,453545.95999999956
2014-01-05 23,153923.01999999979
2014-05-24 3,178993.08999999988
2014-11-24 17,331331.85999999987
2014-04-07 16,316768.23999999993
2014-05-25 9,150488.06999999998
2014-11-20 14,392125.52999999968
2014-09-20 2,308496.4800000001
2014-01-13 19,395820.7099999999
2014-01-08 15,331165.70000000071
2014-08-07 21,451525.75000000006
2014-09-07 8,144422.9699999998
2014-09-25 8,343312.85999999964
2014-10-14 9,360370.10000000033
2014-05-20 11,374575.51999999996
2014-01-02 15,292886.71999999974
2014-10-05 11,313131.66000000032
2014-08-28 12,290325.65000000008
2014-02-17 12,281754.61000000004
2014-04-24 8,400305.79000000027
2014-07-05 10,168676.06999999948
2014-08-27 7,229769.1499999997
2014-08-19 14,337879.64000000007
2014-08-28 13,310838.48000000021
2014-10-07 12,320372.2400000004
2014-10-07 23,346425.8999999995
2014-06-02 5,112188.14000000017
2014-04-22 20,433074.31999999942
2014-07-02 0,220256.31
2014-02-22 23,477857.72000000032
2014-06-05 23,491291.60999999958
2014-03-31 20,389713.55
2014-01-06 0,133280.99999999985
2014-06-30 23,280522.93999999983
2014-08-01 12,319344.67999999982
2014-01-30 19,483418.69000000006
2014-02-10 19,423842.1999999992
2014-09-16 18,441126.12000000029
2014-01-31 12,338618.56
2014-05-06 13,357726.56999999995
2014-04-06 8,146864.77999999997
2014-03-21 10,330587.98999999993
2014-07-13 13,324871.62000000017
2014-09-07 2,306060.72000000038
2014-12-19 1,296438.45
2014-10-07 6,165898.4599999997
2014-10-27 6,193155.35999999984
2014-02-26 23,357612.62999999971
2014-09-07 12,351021.66999999969
2014-08-25 1,86116.760000000068
2014-12-12 22,506117.60999999975
2014-02-24 1,81079.6
2014-11-07 18,457187.54000000039
2014-03-04 1,98438.620000000083
2014-11-06 0,230401.58999999991
2014-02-06 20,460742.16999999993
2014-05-30 7,324391.67999999993
2014-03-03 10,322734.87999999971
2014-09-07 10,268096.57999999955
2014-04-11 10,337279.02999999985
2014-01-13 6,169742.40000000002
2014-01-20 19,318261.2300000001
2014-09-28 16,330765.65
2014-11-04 21,423631.05000000005
2014-06-06 22,461602.18999999977
2014-08-04 23,274386.06999999977
2014-08-30 3,185989.09000000008
2014-05-12 4,62541.98000000012
2014-10-27 22,358599.48999999993
2014-05-03 2,318830.05000000005
2014-09-24 5,84200.190000000075
2014-05-09 0,349478.58999999997
2014-04-08 20,432969.81
2014-02-20 5,92193.94000000009
2014-07-28 20,322015.95000000042
2014-12-08 17,375208.47999999986
2014-02-22 13,333141.5299999998
2014-03-29 10,295371.81999999972
2014-11-03 17,370223.14000000036
2014-01-26 11,293310.2799999998
2014-09-24 8,345916.72000000044
2014-09-15 4,59962.650000000162
2014-10-02 8,370773.9599999999
2014-07-29 20,394908.85000000033
2014-09-11 18,443230.02999999997
2014-06-04 16,307047.41999999993
2014-04-18 8,289511.66999999952
2014-05-28 5,89245.830000000031
2014-12-29 0,145636.02
2014-09-24 14,351600.4899999997
2014-05-03 12,367609.64000000089
2014-12-02 13,374195.21999999945
2014-07-09 2,82475.930000000109
2014-07-06 0,239224.24999999977
2014-06-16 0,174186.11999999994
2014-06-09 20,389566.2200000002
2014-09-15 1,81941.770000000135
2014-07-07 16,285572.27999999985
2014-11-08 1,369480.61000000068
2014-12-24 3,67445.870000000083
